ID_outbreak,OCV_before_1,OCV_before_2,OCV_before_3,OCV_during,OCV_after_1,spatial_scale,Num_doses,Target_pop,Start_date
afr::cod::kinshasa::limetehealthdistrict-2013-01-14-2013-03-17,FALSE,FALSE,FALSE,FALSE,FALSE,same,39720,13589,2016-09-30
afr::gin::boke::boke-2012-07-29-2012-10-13,FALSE,FALSE,FALSE,FALSE,FALSE,same,44154,44535,2014-05-11
afr::gin::boke::boke-2012-07-29-2012-10-13,FALSE,FALSE,FALSE,FALSE,FALSE,same,44154,44535,2014-05-28
afr::cod::sudkivu::fizihealthdistrict-2013-11-04-2014-01-26,NA,NA,NA,NA,NA,same,44399,327827,
afr::cod::sudkivu::fizihealthdistrict-2015-12-14-2016-03-06,NA,NA,NA,NA,NA,same,44399,327827,
afr::cod::sudkivu::fizihealthdistrict-2016-11-21-2017-03-05,NA,NA,NA,NA,NA,same,44399,327827,
afr::cod::sudkivu::fizihealthdistrict::mwangaza-2011-03-28-2011-05-08,NA,NA,NA,NA,NA,larger,44399,327827,
afr::cod::sudkivu::fizihealthdistrict::mwangaza-2011-07-25-2012-04-29,NA,NA,NA,NA,NA,larger,44399,327827,
afr::cod::sudkivu::fizihealthdistrict::sebele-2011-01-24-2012-02-12,NA,NA,NA,NA,NA,larger,44399,327827,
afr::cod::sudkivu::fizihealthdistrict::sebele-2012-04-09-2012-12-30,NA,NA,NA,NA,NA,larger,44399,327827,
afr::cod::sudkivu::fizihealthdistrict::baraka-2010-09-06-2011-04-10,NA,NA,NA,NA,NA,larger,44399,327827,
afr::mwi::southern::machinga-2012-07-22-2012-09-15,NA,NA,NA,NA,NA,same,45570,45000,
afr::mwi::southern::machinga-2016-02-07-2016-07-09,NA,NA,NA,NA,NA,same,45570,45000,
afr::eth::somali::erer-2017-09-11-2017-11-12,FALSE,FALSE,FALSE,FALSE,FALSE,same,46040,47000,2019-08-01
afr::eth::somali::erer::babile-2017-09-11-2017-11-12,FALSE,FALSE,FALSE,FALSE,FALSE,larger,46040,47000,2019-08-01
afr::eth::somali::erer::hamero-2017-04-17-2017-05-21,FALSE,FALSE,FALSE,FALSE,FALSE,larger,46040,47000,2019-08-01
afr::eth::somali::sitti::erer-2017-09-18-2017-12-03,FALSE,FALSE,FALSE,FALSE,FALSE,larger,46040,47000,2019-08-01
afr::mwi::southern::zomba-2012-08-05-2012-09-08,FALSE,FALSE,FALSE,FALSE,FALSE,same,49263,45000,2016-11-15
afr::mwi::southern::zomba-2016-01-03-2016-03-12,FALSE,FALSE,FALSE,FALSE,FALSE,same,49263,45000,2016-11-15
afr::cod::nordkivu::mutwangahealthdistrict-2012-01-23-2012-06-17,FALSE,FALSE,FALSE,FALSE,FALSE,same,51169,48208,2020-01-15
afr::cmr::farnorth::mokolohealthdistrict-2010-07-05-2010-11-07,FALSE,FALSE,FALSE,FALSE,FALSE,same,60572,60572,2019-08-01
afr::cmr::farnorth::mokolohealthdistrict-2014-09-08-2014-10-26,FALSE,FALSE,FALSE,FALSE,FALSE,same,60572,60572,2019-08-01
afr::uga::moroto-2010-04-01-2010-06-09,NA,NA,NA,NA,NA,smaller,65219,93849,
afr::uga::moroto-2010-04-01-2010-06-09,NA,NA,NA,NA,NA,smaller,66466,93849,
afr::ner::diffa::n'guigmi-2010-06-28-2010-10-24,NA,NA,NA,NA,NA,same,66511,77440,
afr::ssd::northernliech::rubkona::bentiutown-2016-11-21-2017-01-01,NA,NA,NA,NA,NA,larger,69757,68684,
afr::ssd::unity::rubkona-2016-11-07-2017-03-19,NA,NA,NA,NA,NA,same,69757,68684,
afr::ssd::northernliech::rubkona::bentiutown-2016-11-21-2017-01-01,FALSE,TRUE,TRUE,FALSE,FALSE,larger,71214,69757,2015-06-22
afr::ssd::unity::rubkona-2016-11-07-2017-03-19,FALSE,TRUE,TRUE,FALSE,FALSE,same,71214,69757,2015-06-22
afr::ner::diffa::n'guigmi-2010-06-28-2010-10-24,NA,NA,NA,NA,NA,same,72011,77440,
afr::cod::nordkivu::rutshuruhealthdistrict-2012-10-08-2013-03-31,FALSE,FALSE,FALSE,FALSE,FALSE,same,78138,108321,2019-05-28
afr::eth::oromia::westharerge::meiso-2016-08-08-2016-10-02,FALSE,FALSE,FALSE,FALSE,FALSE,larger,78688,78739,2019-08-01
afr::cod::kinshasa::binzameteohealthdistrict-2012-05-28-2012-07-29,FALSE,FALSE,FALSE,FALSE,FALSE,same,81141,89035,2019-05-28
afr::cod::kinshasa::binzameteohealthdistrict-2012-05-28-2012-07-29,FALSE,FALSE,FALSE,FALSE,FALSE,same,87595,89035,2019-10-30
afr::ssd::easternequatoria::budi-2017-07-24-2017-11-12,FALSE,FALSE,FALSE,FALSE,FALSE,same,89377,147476,2017-11-18
afr::cod::nordkivu::rutshuruhealthdistrict-2012-10-08-2013-03-31,FALSE,FALSE,FALSE,FALSE,FALSE,same,89474,108321,2019-10-30
afr::ssd::easternequatoria::budi-2017-07-24-2017-11-12,FALSE,FALSE,FALSE,FALSE,FALSE,same,94218,147476,2018-01-18
afr::mwi::northern::karonga-2016-04-03-2016-07-23,FALSE,FALSE,FALSE,FALSE,FALSE,same,98018,87324,2018-03-12
afr::mwi::northern::karonga-2017-11-26-2018-03-31,FALSE,FALSE,FALSE,TRUE,FALSE,same,98018,87324,2018-03-12
afr::eth::oromia::westharerge::chirozuria-2019-05-20-2019-08-18,FALSE,FALSE,FALSE,TRUE,FALSE,larger,98532,96000,2019-08-01
afr::cod::nordkivu::karisimbihealthdistrict-2010-02-08-2010-05-02,FALSE,FALSE,FALSE,FALSE,FALSE,same,104408,117952,2020-01-15
afr::cod::nordkivu::karisimbihealthdistrict-2012-01-30-2012-03-18,FALSE,FALSE,FALSE,FALSE,FALSE,same,104408,117952,2020-01-15
afr::cod::nordkivu::karisimbihealthdistrict-2012-10-15-2012-11-25,FALSE,FALSE,FALSE,FALSE,FALSE,same,104408,117952,2020-01-15
afr::cod::nordkivu::karisimbihealthdistrict-2014-06-09-2014-08-03,FALSE,FALSE,FALSE,FALSE,FALSE,same,104408,117952,2020-01-15
afr::cod::nordkivu::karisimbihealthdistrict-2017-07-03-2017-11-26,FALSE,FALSE,FALSE,FALSE,FALSE,same,104408,117952,2020-01-15
afr::cod::nordkivu::karisimbihealthdistrict-2019-05-20-2020-01-26,FALSE,FALSE,FALSE,TRUE,FALSE,same,104408,117952,2020-01-15
afr::cod::nordkivu::karisimbihealthdistrict::katoyi-2010-01-25-2010-04-11,FALSE,FALSE,FALSE,FALSE,FALSE,larger,104408,117952,2020-01-15
afr::cod::nordkivu::karisimbihealthdistrict::majengo-2010-02-08-2010-05-16,FALSE,FALSE,FALSE,FALSE,FALSE,larger,104408,117952,2020-01-15
afr::cod::nordkivu::gomahealthdistrict-2010-01-18-2010-08-01,FALSE,FALSE,FALSE,FALSE,FALSE,same,107459,97547,2019-05-28
afr::cod::nordkivu::gomahealthdistrict-2019-06-24-2020-01-26,TRUE,TRUE,TRUE,FALSE,FALSE,same,107459,97547,2019-05-28
afr::cod::nordkivu::gomahealthdistrict-2012-01-23-2012-03-25,FALSE,FALSE,FALSE,FALSE,FALSE,same,107459,97547,2019-05-28
afr::cod::nordkivu::gomahealthdistrict-2012-07-23-2012-09-16,FALSE,FALSE,FALSE,FALSE,FALSE,same,107459,97547,2019-05-28
afr::cod::nordkivu::gomahealthdistrict-2012-11-19-2013-03-24,FALSE,FALSE,FALSE,FALSE,FALSE,same,107459,97547,2019-05-28
afr::cod::nordkivu::gomahealthdistrict-2013-09-02-2013-11-10,FALSE,FALSE,FALSE,FALSE,FALSE,same,107459,97547,2019-05-28
afr::cod::nordkivu::gomahealthdistrict-2015-08-03-2015-11-01,FALSE,FALSE,FALSE,FALSE,FALSE,same,107459,97547,2019-05-28
afr::cod::nordkivu::gomahealthdistrict-2016-02-01-2016-03-06,FALSE,FALSE,FALSE,FALSE,FALSE,same,107459,97547,2019-05-28
afr::cod::nordkivu::gomahealthdistrict-2017-06-26-2018-01-14,FALSE,FALSE,FALSE,FALSE,FALSE,same,107459,97547,2019-05-28
afr::cod::nordkivu::gomahealthdistrict::buhimba-2012-01-23-2012-03-11,FALSE,FALSE,FALSE,FALSE,FALSE,larger,107459,97547,2019-05-28
afr::cod::nordkivu::gomahealthdistrict::buhimba-2013-01-14-2013-03-17,FALSE,FALSE,FALSE,FALSE,FALSE,larger,107459,97547,2019-05-28
afr::cod::nordkivu::gomahealthdistrict::buhimba-2013-09-02-2013-10-06,FALSE,FALSE,FALSE,FALSE,FALSE,larger,107459,97547,2019-05-28
afr::cod::nordkivu::gomahealthdistrict::healafrica-2010-01-25-2011-01-16,FALSE,FALSE,FALSE,FALSE,FALSE,larger,107459,97547,2019-05-28
afr::cod::nordkivu::gomahealthdistrict::healafrica-2013-01-21-2013-05-26,FALSE,FALSE,FALSE,FALSE,FALSE,larger,107459,97547,2019-05-28
afr::cmr::farnorth::mogodehealthdistrict-2010-07-19-2010-11-07,FALSE,FALSE,FALSE,FALSE,FALSE,same,108333,127463,2017-05-25
afr::cmr::farnorth::mogodehealthdistrict-2014-05-19-2014-11-16,FALSE,FALSE,FALSE,FALSE,FALSE,same,108333,127463,2017-05-25
afr::mwi::southern::nsanje-2017-02-27-2017-04-02,FALSE,TRUE,TRUE,FALSE,FALSE,same,108440,159978,2015-04-20
afr::cod::nordkivu::gomahealthdistrict-2010-01-18-2010-08-01,FALSE,FALSE,FALSE,FALSE,FALSE,same,110172,97547,2019-10-30
afr::cod::nordkivu::gomahealthdistrict-2019-06-24-2020-01-26,FALSE,FALSE,FALSE,TRUE,FALSE,same,110172,97547,2019-10-30
afr::cod::nordkivu::gomahealthdistrict-2012-01-23-2012-03-25,FALSE,FALSE,FALSE,FALSE,FALSE,same,110172,97547,2019-10-30
afr::cod::nordkivu::gomahealthdistrict-2012-07-23-2012-09-16,FALSE,FALSE,FALSE,FALSE,FALSE,same,110172,97547,2019-10-30
afr::cod::nordkivu::gomahealthdistrict-2012-11-19-2013-03-24,FALSE,FALSE,FALSE,FALSE,FALSE,same,110172,97547,2019-10-30
afr::cod::nordkivu::gomahealthdistrict-2013-09-02-2013-11-10,FALSE,FALSE,FALSE,FALSE,FALSE,same,110172,97547,2019-10-30
afr::cod::nordkivu::gomahealthdistrict-2015-08-03-2015-11-01,FALSE,FALSE,FALSE,FALSE,FALSE,same,110172,97547,2019-10-30
afr::cod::nordkivu::gomahealthdistrict-2016-02-01-2016-03-06,FALSE,FALSE,FALSE,FALSE,FALSE,same,110172,97547,2019-10-30
afr::cod::nordkivu::gomahealthdistrict-2017-06-26-2018-01-14,FALSE,FALSE,FALSE,FALSE,FALSE,same,110172,97547,2019-10-30
afr::cod::nordkivu::gomahealthdistrict::buhimba-2012-01-23-2012-03-11,FALSE,FALSE,FALSE,FALSE,FALSE,larger,110172,97547,2019-10-30
afr::cod::nordkivu::gomahealthdistrict::buhimba-2013-01-14-2013-03-17,FALSE,FALSE,FALSE,FALSE,FALSE,larger,110172,97547,2019-10-30
afr::cod::nordkivu::gomahealthdistrict::buhimba-2013-09-02-2013-10-06,FALSE,FALSE,FALSE,FALSE,FALSE,larger,110172,97547,2019-10-30
afr::cod::nordkivu::gomahealthdistrict::healafrica-2010-01-25-2011-01-16,FALSE,FALSE,FALSE,FALSE,FALSE,larger,110172,97547,2019-10-30
afr::cod::nordkivu::gomahealthdistrict::healafrica-2013-01-21-2013-05-26,FALSE,FALSE,FALSE,FALSE,FALSE,larger,110172,97547,2019-10-30
afr::mwi::central::salima-2018-01-21-2018-04-14,TRUE,TRUE,TRUE,FALSE,FALSE,same,110511,108533,2017-12-11
afr::mwi::northern::karonga-2016-04-03-2016-07-23,FALSE,FALSE,FALSE,FALSE,FALSE,same,110518,87324,2018-02-19
afr::mwi::northern::karonga-2017-11-26-2018-03-31,FALSE,FALSE,FALSE,TRUE,FALSE,same,110518,87324,2018-02-19
afr::cod::nordkivu::gomahealthdistrict-2010-01-18-2010-08-01,FALSE,FALSE,FALSE,FALSE,FALSE,same,113021,112612,2020-01-15
afr::cod::nordkivu::gomahealthdistrict-2019-06-24-2020-01-26,FALSE,FALSE,FALSE,TRUE,FALSE,same,113021,112612,2020-01-15
afr::cod::nordkivu::gomahealthdistrict-2012-01-23-2012-03-25,FALSE,FALSE,FALSE,FALSE,FALSE,same,113021,112612,2020-01-15
afr::cod::nordkivu::gomahealthdistrict-2012-07-23-2012-09-16,FALSE,FALSE,FALSE,FALSE,FALSE,same,113021,112612,2020-01-15
afr::cod::nordkivu::gomahealthdistrict-2012-11-19-2013-03-24,FALSE,FALSE,FALSE,FALSE,FALSE,same,113021,112612,2020-01-15
afr::cod::nordkivu::gomahealthdistrict-2013-09-02-2013-11-10,FALSE,FALSE,FALSE,FALSE,FALSE,same,113021,112612,2020-01-15
afr::cod::nordkivu::gomahealthdistrict-2015-08-03-2015-11-01,FALSE,FALSE,FALSE,FALSE,FALSE,same,113021,112612,2020-01-15
afr::cod::nordkivu::gomahealthdistrict-2016-02-01-2016-03-06,FALSE,FALSE,FALSE,FALSE,FALSE,same,113021,112612,2020-01-15
afr::cod::nordkivu::gomahealthdistrict-2017-06-26-2018-01-14,FALSE,FALSE,FALSE,FALSE,FALSE,same,113021,112612,2020-01-15
afr::cod::nordkivu::gomahealthdistrict::buhimba-2012-01-23-2012-03-11,FALSE,FALSE,FALSE,FALSE,FALSE,larger,113021,112612,2020-01-15
afr::cod::nordkivu::gomahealthdistrict::buhimba-2013-01-14-2013-03-17,FALSE,FALSE,FALSE,FALSE,FALSE,larger,113021,112612,2020-01-15
afr::cod::nordkivu::gomahealthdistrict::buhimba-2013-09-02-2013-10-06,FALSE,FALSE,FALSE,FALSE,FALSE,larger,113021,112612,2020-01-15
afr::cod::nordkivu::gomahealthdistrict::healafrica-2010-01-25-2011-01-16,FALSE,FALSE,FALSE,FALSE,FALSE,larger,113021,112612,2020-01-15
afr::cod::nordkivu::gomahealthdistrict::healafrica-2013-01-21-2013-05-26,FALSE,FALSE,FALSE,FALSE,FALSE,larger,113021,112612,2020-01-15
afr::cmr::farnorth::mogodehealthdistrict-2010-07-19-2010-11-07,FALSE,FALSE,FALSE,FALSE,FALSE,same,115482,127463,2017-06-15
afr::cmr::farnorth::mogodehealthdistrict-2014-05-19-2014-11-16,FALSE,FALSE,FALSE,FALSE,FALSE,same,115482,127463,2017-06-15
afr::mwi::central::salima-2018-01-21-2018-04-14,TRUE,TRUE,TRUE,FALSE,FALSE,same,115672,108533,2017-11-20
afr::cod::kinshasa::kingabwahealthdistrict-2011-06-20-2012-07-08,FALSE,FALSE,FALSE,FALSE,FALSE,same,122918,117439,2016-09-30
afr::cod::kinshasa::kingabwahealthdistrict-2012-12-24-2013-02-17,FALSE,FALSE,FALSE,FALSE,FALSE,same,122918,117439,2016-09-30
afr::cod::sudkivu::minovahealthdistrict-2010-10-25-2011-01-23,NA,NA,NA,NA,NA,same,127546,144097,
afr::cod::sudkivu::minovahealthdistrict-2017-07-31-2018-03-04,NA,NA,NA,NA,NA,same,127546,144097,
afr::cod::sudkivu::minovahealthdistrict-2012-08-27-2013-01-27,NA,NA,NA,NA,NA,same,127546,144097,
afr::cod::sudkivu::minovahealthdistrict-2013-04-22-2013-06-09,NA,NA,NA,NA,NA,same,127546,144097,
afr::cod::sudkivu::minovahealthdistrict-2013-09-02-2014-07-27,NA,NA,NA,NA,NA,same,127546,144097,
afr::cod::sudkivu::minovahealthdistrict-2014-10-20-2014-12-07,NA,NA,NA,NA,NA,same,127546,144097,
afr::nga::borno::ngala-2010-09-06-2010-10-10,FALSE,FALSE,FALSE,FALSE,FALSE,same,138382,339935,2018-11-28
afr::nga::yobe::gulani-2011-08-08-2011-10-30,FALSE,FALSE,FALSE,FALSE,FALSE,same,143000,150155,2018-11-26
afr::nga::yobe::gulani-2011-08-08-2011-10-30,FALSE,FALSE,FALSE,FALSE,FALSE,same,149980,150155,2019-01-27
afr::cod::sudkivu::nunduhealthdistrict-2010-01-25-2010-03-14,NA,NA,NA,NA,NA,same,151644,165628,
afr::cod::sudkivu::nunduhealthdistrict-2010-08-30-2011-06-26,NA,NA,NA,NA,NA,same,151644,165628,
afr::cod::sudkivu::nunduhealthdistrict-2012-03-12-2012-04-15,NA,NA,NA,NA,NA,same,151644,165628,
afr::cod::sudkivu::nunduhealthdistrict-2012-11-26-2013-05-19,NA,NA,NA,NA,NA,same,151644,165628,
afr::cod::sudkivu::nunduhealthdistrict-2013-12-23-2014-02-16,NA,NA,NA,NA,NA,same,151644,165628,
afr::cod::sudkivu::nunduhealthdistrict-2014-11-17-2015-03-22,NA,NA,NA,NA,NA,same,151644,165628,
afr::cod::sudkivu::nunduhealthdistrict-2018-02-05-2018-04-29,NA,NA,NA,NA,NA,same,151644,165628,
afr::nga::borno::ngala-2010-09-06-2010-10-10,FALSE,FALSE,FALSE,FALSE,FALSE,same,152640,339935,2019-03-01
afr::mwi::southern::nsanje-2017-02-27-2017-04-02,FALSE,TRUE,TRUE,FALSE,FALSE,same,156592,159978,2015-04-04
afr::uga::nebbi-2013-11-18-2014-05-25,FALSE,FALSE,FALSE,FALSE,FALSE,smaller,189397,179402,2019-04-29
afr::nga::adamawa::michika-2014-07-28-2014-08-31,FALSE,FALSE,FALSE,FALSE,FALSE,same,196631,216197,2019-09-10
afr::nga::adamawa::michika-2014-07-28-2014-08-31,FALSE,FALSE,FALSE,FALSE,FALSE,same,197788,216197,2019-03-30
afr::uga::nebbi-2013-11-18-2014-05-25,FALSE,FALSE,FALSE,FALSE,FALSE,smaller,202413,179402,2019-12-10
afr::moz::nampula-2017-10-09-2018-01-07,TRUE,TRUE,TRUE,FALSE,FALSE,smaller,208734,193403,2016-10-24
afr::moz::nampula-2017-10-09-2018-01-07,FALSE,TRUE,TRUE,FALSE,FALSE,smaller,209561,193403,2016-10-03
afr::mwi::southern::nsanje-2017-02-27-2017-04-02,FALSE,FALSE,FALSE,FALSE,FALSE,same,215968,170000,2020-10-19
afr::cod::sudkivu::fizihealthdistrict-2013-11-04-2014-01-26,NA,NA,NA,NA,NA,same,296430,327827,
afr::cod::sudkivu::fizihealthdistrict-2015-12-14-2016-03-06,NA,NA,NA,NA,NA,same,296430,327827,
afr::cod::sudkivu::fizihealthdistrict-2016-11-21-2017-03-05,NA,NA,NA,NA,NA,same,296430,327827,
afr::cod::sudkivu::fizihealthdistrict::mwangaza-2011-03-28-2011-05-08,NA,NA,NA,NA,NA,larger,296430,327827,
afr::cod::sudkivu::fizihealthdistrict::mwangaza-2011-07-25-2012-04-29,NA,NA,NA,NA,NA,larger,296430,327827,
afr::cod::sudkivu::fizihealthdistrict::sebele-2011-01-24-2012-02-12,NA,NA,NA,NA,NA,larger,296430,327827,
afr::cod::sudkivu::fizihealthdistrict::sebele-2012-04-09-2012-12-30,NA,NA,NA,NA,NA,larger,296430,327827,
afr::cod::sudkivu::fizihealthdistrict::baraka-2010-09-06-2011-04-10,NA,NA,NA,NA,NA,larger,296430,327827,
afr::cod::nordkivu::karisimbihealthdistrict-2010-02-08-2010-05-02,FALSE,FALSE,FALSE,FALSE,FALSE,same,305028,328117,2019-10-30
afr::cod::nordkivu::karisimbihealthdistrict-2012-01-30-2012-03-18,FALSE,FALSE,FALSE,FALSE,FALSE,same,305028,328117,2019-10-30
afr::cod::nordkivu::karisimbihealthdistrict-2012-10-15-2012-11-25,FALSE,FALSE,FALSE,FALSE,FALSE,same,305028,328117,2019-10-30
afr::cod::nordkivu::karisimbihealthdistrict-2014-06-09-2014-08-03,FALSE,FALSE,FALSE,FALSE,FALSE,same,305028,328117,2019-10-30
afr::cod::nordkivu::karisimbihealthdistrict-2017-07-03-2017-11-26,FALSE,FALSE,FALSE,FALSE,FALSE,same,305028,328117,2019-10-30
afr::cod::nordkivu::karisimbihealthdistrict-2019-05-20-2020-01-26,FALSE,FALSE,FALSE,TRUE,FALSE,same,305028,328117,2019-10-30
afr::cod::nordkivu::karisimbihealthdistrict::katoyi-2010-01-25-2010-04-11,FALSE,FALSE,FALSE,FALSE,FALSE,larger,305028,328117,2019-10-30
afr::cod::nordkivu::karisimbihealthdistrict::majengo-2010-02-08-2010-05-16,FALSE,FALSE,FALSE,FALSE,FALSE,larger,305028,328117,2019-10-30
afr::mwi::central::lilongwe-2017-12-24-2018-05-12,FALSE,FALSE,FALSE,FALSE,FALSE,same,310233,114000,2018-05-28
afr::cod::nordkivu::karisimbihealthdistrict-2010-02-08-2010-05-02,FALSE,FALSE,FALSE,FALSE,FALSE,same,317375,328117,2019-05-28
afr::cod::nordkivu::karisimbihealthdistrict-2012-01-30-2012-03-18,FALSE,FALSE,FALSE,FALSE,FALSE,same,317375,328117,2019-05-28
afr::cod::nordkivu::karisimbihealthdistrict-2012-10-15-2012-11-25,FALSE,FALSE,FALSE,FALSE,FALSE,same,317375,328117,2019-05-28
afr::cod::nordkivu::karisimbihealthdistrict-2014-06-09-2014-08-03,FALSE,FALSE,FALSE,FALSE,FALSE,same,317375,328117,2019-05-28
afr::cod::nordkivu::karisimbihealthdistrict-2017-07-03-2017-11-26,FALSE,FALSE,FALSE,FALSE,FALSE,same,317375,328117,2019-05-28
afr::cod::nordkivu::karisimbihealthdistrict-2019-05-20-2020-01-26,FALSE,FALSE,FALSE,TRUE,FALSE,same,317375,328117,2019-05-28
afr::cod::nordkivu::karisimbihealthdistrict::katoyi-2010-01-25-2010-04-11,FALSE,FALSE,FALSE,FALSE,FALSE,larger,317375,328117,2019-05-28
